CustomerID,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,Frequency_log,Monetary_log,Cluster,Segment
12415.0,24,21,124914.53,24,21,19880.99570000001,3.091042453358316,9.89756986249604,1,Loyal Customers
12417.0,3,9,3649.1,3,9,3649.1,2.302585092994046,8.202509843461513,1,Loyal Customers
12418.0,113,1,668.58,113,1,668.58,0.6931471805599453,6.506650650150935,0,Potential Loyalists
12420.0,64,1,600.39,64,1,600.39,0.6931471805599453,6.3992436425478765,0,Potential Loyalists
12421.0,16,4,807.04,16,4,807.04,1.6094379124341003,6.694611562246261,0,Potential Loyalists
12422.0,96,3,803.5600000000001,96,3,803.5600000000001,1.3862943611198906,6.690295544136225,0,Potential Loyalists
12423.0,1,8,1859.31,1,8,1859.31,2.1972245773362196,7.528498419486568,1,Loyal Customers
12424.0,163,2,1760.96,163,2,1760.96,1.0986122886681098,7.474182104762846,0,Potential Loyalists
12425.0,78,1,777.2,78,1,777.2,0.6931471805599453,6.6569835605504535,0,Potential Loyalists
12426.0,195,1,582.73,195,1,582.73,0.6931471805599453,6.369438547154207,2,Lost / Inactive
12427.0,22,3,825.8000000000001,22,3,825.8000000000001,1.3862943611198906,6.717562827807614,0,Potential Loyalists
12428.0,26,9,7956.46,26,9,7956.46,2.302585092994046,8.981865132439246,1,Loyal Customers
12429.0,9,4,3750.4,9,4,3750.4,1.6094379124341003,8.22988438262624,1,Loyal Customers
12430.0,43,1,256.4,43,1,256.4,0.6931471805599453,5.5506312951620265,0,Potential Loyalists
12431.0,36,15,6487.45,36,15,6487.45,2.772588722239781,8.777778952206313,1,Loyal Customers
12432.0,43,5,5059.32,43,5,5059.32,1.791759469228055,8.529185001388596,1,Loyal Customers
12433.0,1,7,13375.87,1,7,13375.87,2.0794415416798357,9.50128237507538,1,Loyal Customers
12434.0,85,2,806.14,85,2,806.14,1.0986122886681098,6.6934971352559,0,Potential Loyalists
12435.0,80,2,7829.89,80,2,7829.89,1.0986122886681098,8.965831447914955,1,Loyal Customers
12436.0,100,1,509.01,100,1,509.01,0.6931471805599453,6.234430333369278,0,Potential Loyalists
12437.0,2,18,4951.41,2,18,4951.41,2.9444389791664403,8.507629605767502,1,Loyal Customers
12438.0,14,2,2906.85,14,2,2906.85,1.0986122886681098,7.9751692554798295,0,Potential Loyalists
12441.0,367,1,173.55,367,1,173.55,0.6931471805599453,5.162211233551045,2,Lost / Inactive
12442.0,3,1,172.06,3,1,172.06,0.6931471805599453,5.153638355178593,0,Potential Loyalists
12444.0,21,5,5005.46,21,5,5005.46,1.791759469228055,8.518484357502437,1,Loyal Customers
12445.0,22,1,133.4,22,1,133.4,0.6931471805599453,4.900820428089049,0,Potential Loyalists
12446.0,58,1,1002.3100000000001,58,1,1002.3100000000001,0.6931471805599453,6.9110598129904375,0,Potential Loyalists
12447.0,243,1,476.49,243,1,476.49,0.6931471805599453,6.168543217293113,2,Lost / Inactive
12448.0,44,1,449.45,44,1,449.45,0.6931471805599453,6.110247083097449,0,Potential Loyalists
12449.0,22,4,4067.29,22,4,4067.29,1.6094379124341003,8.310978042729836,1,Loyal Customers
12450.0,156,2,197.88,156,2,197.88,1.0986122886681098,5.292701627762401,2,Lost / Inactive
12451.0,11,5,9035.52,11,5,9035.52,1.791759469228055,9.109029423519523,1,Loyal Customers
12452.0,17,2,430.57000000000005,17,2,430.57000000000005,1.0986122886681098,6.067429722163682,0,Potential Loyalists
12453.0,134,1,707.09,134,1,707.09,0.6931471805599453,6.562571204258897,0,Potential Loyalists
12454.0,56,1,3528.34,56,1,3528.34,0.6931471805599453,8.168866163607964,0,Potential Loyalists
12455.0,73,6,2466.86,73,6,2466.86,1.9459101490553132,7.81110665732229,1,Loyal Customers
12456.0,44,3,3181.04,44,3,3181.04,1.3862943611198906,8.065277779528966,1,Loyal Customers
12457.0,66,7,2363.23,66,7,2363.23,2.0794415416798357,7.768207666517555,1,Loyal Customers
12458.0,71,2,947.4,71,2,947.4,1.0986122886681098,6.854776354191251,0,Potential Loyalists
12461.0,94,2,826.88,94,2,826.88,1.0986122886681098,6.718868216346018,0,Potential Loyalists
12462.0,19,2,1189.59,19,2,1189.59,1.0986122886681098,7.082204261557526,0,Potential Loyalists
12463.0,53,4,1344.78,53,4,1344.78,1.6094379124341003,7.204729049594601,1,Loyal Customers
12464.0,10,8,1212.05,10,8,1212.05,2.1972245773362196,7.100893128209941,1,Loyal Customers
12465.0,17,2,742.19,17,2,742.19,1.0986122886681098,6.610951732080795,0,Potential Loyalists
12468.0,188,2,729.54,188,2,729.54,1.0986122886681098,6.593783986707386,2,Lost / Inactive
12471.0,2,30,19824.05,2,30,19824.05,3.4339872044851463,9.894701568567964,1,Loyal Customers
12472.0,32,7,6572.11,32,7,6572.11,2.0794415416798357,8.790742363252102,1,Loyal Customers
12473.0,29,5,3938.55,29,5,3938.55,1.791759469228055,8.278821782571185,1,Loyal Customers
12474.0,17,18,7375.79,17,18,7375.79,2.9444389791664403,8.906093863622669,1,Loyal Customers
12475.0,54,1,723.38,54,1,723.38,0.6931471805599453,6.585316116572351,0,Potential Loyalists
12476.0,16,11,6816.42,16,11,6816.42,2.4849066497880004,8.82723638014411,1,Loyal Customers
12477.0,23,6,13219.74,23,6,13219.74,1.9459101490553132,9.489542087633343,1,Loyal Customers
12478.0,4,1,680.99,4,1,680.99,0.6931471805599453,6.525014994979364,0,Potential Loyalists
12479.0,11,1,527.2,11,1,527.2,0.6931471805599453,6.269474999863032,0,Potential Loyalists
12480.0,28,4,3281.63,28,4,3281.63,1.6094379124341003,8.096400209353131,1,Loyal Customers
12481.0,23,10,5596.32,23,10,5596.32,2.3978952727983707,8.630043190742814,1,Loyal Customers
12483.0,17,8,2484.98,17,8,2484.98,2.1972245773362196,7.818422226986002,1,Loyal Customers
12484.0,33,6,4541.72,33,6,4541.72,1.9459101490553132,8.421281230578023,1,Loyal Customers
12488.0,10,3,1298.66,10,3,1298.66,1.3862943611198906,7.169857970780942,0,Potential Loyalists
12489.0,336,1,334.93,336,1,334.93,0.6931471805599453,5.816902804925467,2,Lost / Inactive
12490.0,5,10,5417.93,5,10,5417.93,2.3978952727983707,8.597653657970227,1,Loyal Customers
12491.0,39,1,460.40000000000003,39,1,460.40000000000003,0.6931471805599453,6.134265345739653,0,Potential Loyalists
12492.0,63,2,263.21000000000004,63,2,263.21000000000004,1.0986122886681098,5.5767442414854775,0,Potential Loyalists
12493.0,166,2,433.74,166,2,433.74,1.0986122886681098,6.0747481512447195,2,Lost / Inactive
12494.0,16,7,1246.1,16,7,1246.1,2.0794415416798357,7.128576134926702,1,Loyal Customers
12497.0,82,1,1043.1,82,1,1043.1,0.6931471805599453,6.950910549296065,0,Potential Loyalists
12498.0,21,3,403.70000000000005,21,3,403.70000000000005,1.3862943611198906,6.00314605188182,0,Potential Loyalists
12500.0,23,11,4257.82,23,11,4257.82,2.4849066497880004,8.356747405587967,1,Loyal Customers
12501.0,337,1,2169.39,337,1,2169.39,0.6931471805599453,7.682662153888476,2,Lost / Inactive
12502.0,96,5,3723.87,96,5,3723.87,1.791759469228055,8.222787230875806,1,Loyal Customers
12504.0,18,2,482.04999999999995,18,2,482.04999999999995,1.0986122886681098,6.180120167963518,0,Potential Loyalists
12506.0,233,1,73.5,233,1,73.5,0.6931471805599453,4.310799125385514,2,Lost / Inactive
12507.0,134,3,1304.81,134,3,1304.81,1.3862943611198906,7.174578816863813,0,Potential Loyalists
12508.0,26,2,398.27,26,2,398.27,1.0986122886681098,5.989637879766574,0,Potential Loyalists
12509.0,284,1,176.5,284,1,176.5,0.6931471805599453,5.178970608915471,2,Lost / Inactive
12510.0,143,2,982.5699999999999,143,2,982.5699999999999,1.0986122886681098,6.8911888096735625,0,Potential Loyalists
12512.0,66,2,138.03,66,2,138.03,1.0986122886681098,4.9346897371814515,0,Potential Loyalists
12513.0,113,1,612.29,113,1,612.29,0.6931471805599453,6.418837907265026,0,Potential Loyalists
12514.0,267,1,1017.6800000000001,267,1,1017.6800000000001,0.6931471805599453,6.926262950537877,2,Lost / Inactive
12515.0,353,1,383.7,353,1,383.7,0.6931471805599453,5.95246380975825,2,Lost / Inactive
12516.0,78,2,1312.06,78,2,1312.06,1.0986122886681098,7.180115570136106,0,Potential Loyalists
12517.0,28,5,2502.84,28,5,2502.84,1.791759469228055,7.825580832414862,1,Loyal Customers
12518.0,1,5,2056.89,1,5,2056.89,1.791759469228055,7.629436465014086,1,Loyal Customers
12519.0,64,1,340.84000000000003,64,1,340.84000000000003,0.6931471805599453,5.83434279133577,0,Potential Loyalists
12520.0,79,5,2634.26,79,5,2634.26,1.791759469228055,7.876737127834484,1,Loyal Customers
12521.0,143,1,599.68,143,1,599.68,0.6931471805599453,6.39806234681208,0,Potential Loyalists
12522.0,39,2,192.72,39,2,192.72,1.0986122886681098,5.266413817535028,0,Potential Loyalists
12523.0,19,11,1789.77,19,11,1789.77,2.4849066497880004,7.490400973937009,1,Loyal Customers
12524.0,9,8,4485.72,9,8,4485.72,2.1972245773362196,8.408877201532766,1,Loyal Customers
12526.0,1,3,1316.66,1,3,1316.66,1.3862943611198906,7.183612715167257,0,Potential Loyalists
12527.0,82,3,348.71000000000004,82,3,348.71000000000004,1.3862943611198906,5.857104239599851,0,Potential Loyalists
12528.0,9,6,1933.48,9,6,1933.48,1.9459101490553132,7.567593835498341,1,Loyal Customers
12530.0,60,4,1662.28,60,4,1662.28,1.6094379124341003,7.416546835435133,1,Loyal Customers
12531.0,15,1,125.22,15,1,125.22,0.6931471805599453,4.838026416156094,0,Potential Loyalists
12532.0,30,1,349.83000000000004,30,1,349.83000000000004,0.6931471805599453,5.860301775655642,0,Potential Loyalists
12534.0,131,1,1089.18,131,1,1089.18,0.6931471805599453,6.9940980992041535,0,Potential Loyalists
12535.0,92,2,716.35,92,2,716.35,1.0986122886681098,6.575563866544399,0,Potential Loyalists
12536.0,43,3,12601.830000000002,43,3,12601.830000000002,1.3862943611198906,9.441676670894656,1,Loyal Customers
12538.0,29,1,363.95,29,1,363.95,0.6931471805599453,5.899760357897641,0,Potential Loyalists
12539.0,22,4,5568.35,22,4,5568.35,1.6094379124341003,8.625033629522884,1,Loyal Customers
12540.0,20,17,13400.24,20,17,13400.24,2.8903717578961645,9.503102518971122,1,Loyal Customers
12541.0,30,3,981.18,30,3,981.18,1.3862943611198906,6.889774590946187,0,Potential Loyalists
12544.0,36,1,372.7,36,1,372.7,0.6931471805599453,5.923453336491439,0,Potential Loyalists
12545.0,75,2,1000.39,75,2,1000.39,1.0986122886681098,6.9091443138264115,0,Potential Loyalists
12546.0,47,2,1161.5,47,2,1161.5,1.0986122886681098,7.058328137461511,0,Potential Loyalists
12547.0,198,2,207.8,198,2,207.8,1.0986122886681098,5.341376856008484,2,Lost / Inactive
12548.0,166,1,95.19999999999999,166,1,95.19999999999999,0.6931471805599453,4.566429357671661,2,Lost / Inactive
12550.0,79,1,964.83,79,1,964.83,0.6931471805599453,6.872987835288763,0,Potential Loyalists
12551.0,358,1,168.0,358,1,168.0,0.6931471805599453,5.1298987149230735,2,Lost / Inactive
12552.0,39,2,437.82,39,2,437.82,1.0986122886681098,6.084089306213804,0,Potential Loyalists
12553.0,8,10,3692.28,8,10,3692.28,2.3978952727983707,8.214270231095687,1,Loyal Customers
12556.0,50,2,603.71,50,2,603.71,1.0986122886681098,6.404749004268278,0,Potential Loyalists
12557.0,16,5,11990.960000000001,16,5,11990.960000000001,1.791759469228055,9.391991704219834,1,Loyal Customers
12558.0,8,1,269.96,8,1,269.96,0.6931471805599453,5.601971208509516,0,Potential Loyalists
12559.0,311,2,561.71,311,2,561.71,1.0986122886681098,6.33276439774036,2,Lost / Inactive
12560.0,5,3,2134.01,5,3,2134.01,1.3862943611198906,7.666226609492505,1,Loyal Customers
12561.0,303,1,238.85,303,1,238.85,0.6931471805599453,5.480013727948073,2,Lost / Inactive
12562.0,8,7,3781.7400000000002,8,7,3781.7400000000002,2.0794415416798357,8.23820389374878,1,Loyal Customers
12564.0,261,1,456.90000000000003,261,1,456.90000000000003,0.6931471805599453,6.12665081966305,2,Lost / Inactive
12565.0,289,1,145.92000000000002,289,1,145.92000000000002,0.6931471805599453,4.989888220951467,2,Lost / Inactive
12566.0,86,1,351.65,86,1,351.65,0.6931471805599453,5.865476063654188,0,Potential Loyalists
12567.0,23,10,9401.28,23,10,9401.28,2.3978952727983707,9.148707492038316,1,Loyal Customers
12569.0,2,32,4124.6900000000005,2,30,4124.6900000000005,3.4339872044851463,8.324988557507531,1,Loyal Customers
12571.0,40,2,519.61,40,2,519.61,1.0986122886681098,6.255001200981438,0,Potential Loyalists
12572.0,9,2,1020.4200000000001,9,2,1020.4200000000001,1.0986122886681098,6.928949094989139,0,Potential Loyalists
12573.0,227,1,160.54000000000002,227,1,160.54000000000002,0.6931471805599453,5.08475279001415,2,Lost / Inactive
12574.0,316,1,218.45000000000002,316,1,218.45000000000002,0.6931471805599453,5.391124416134243,2,Lost / Inactive
12576.0,36,5,1315.83,36,5,1315.83,1.791759469228055,7.182982612166326,1,Loyal Customers
12577.0,35,3,657.8,35,3,657.8,1.3862943611198906,6.490419998303485,0,Potential Loyalists
12578.0,21,2,2794.51,21,2,2794.51,1.0986122886681098,7.935769837637909,0,Potential Loyalists
12579.0,78,1,440.42,78,1,440.42,0.6931471805599453,6.0899968031722285,0,Potential Loyalists
12580.0,247,1,415.7,247,1,415.7,0.6931471805599453,6.032366538428407,2,Lost / Inactive
12581.0,40,1,197.71,40,1,197.71,0.6931471805599453,5.291846475417725,0,Potential Loyalists
12582.0,239,2,511.36,239,2,511.36,1.0986122886681098,6.239027502962935,2,Lost / Inactive
12583.0,3,15,7281.38,3,15,7281.38,2.772588722239781,8.89321301083995,1,Loyal Customers
12584.0,4,9,2338.15,4,9,2338.15,2.302585092994046,7.757542894498013,1,Loyal Customers
12585.0,234,2,2040.1,234,2,2040.1,1.0986122886681098,7.621244157199997,2,Lost / Inactive
12586.0,17,1,196.94000000000003,17,1,196.94000000000003,0.6931471805599453,5.2879639544685455,0,Potential Loyalists
12587.0,8,1,144.0,8,1,144.0,0.6931471805599453,4.976733742420574,0,Potential Loyalists
12588.0,39,1,214.89999999999998,39,1,214.89999999999998,0.6931471805599453,5.3748153375207615,0,Potential Loyalists
12589.0,29,2,646.68,29,2,646.68,1.0986122886681098,6.473396747218991,0,Potential Loyalists
12590.0,211,2,9864.26,211,2,9864.26,1.0986122886681098,9.196774773912752,1,Loyal Customers
12591.0,317,1,452.84999999999997,317,1,452.84999999999997,0.6931471805599453,6.117766746972636,2,Lost / Inactive
12592.0,92,2,437.6,92,2,437.6,1.0986122886681098,6.083587835983788,0,Potential Loyalists
12593.0,109,3,418.1,109,3,418.1,1.3862943611198906,6.038109554931026,0,Potential Loyalists
12594.0,38,10,3338.2200000000003,38,10,3338.2200000000003,2.3978952727983707,8.113492525763553,1,Loyal Customers
12596.0,51,2,618.27,51,2,618.27,1.0986122886681098,6.428541364981557,0,Potential Loyalists
12597.0,19,4,3811.22,19,4,3811.22,1.6094379124341003,8.245966975595675,1,Loyal Customers
12598.0,10,8,3023.08,10,8,3023.08,2.1972245773362196,8.01436219197595,1,Loyal Customers
12599.0,29,7,1032.58,29,7,1032.58,2.0794415416798357,6.940783782995926,1,Loyal Customers
12600.0,29,10,2599.04,29,10,2599.04,2.3978952727983707,7.863282108506616,1,Loyal Customers
12601.0,190,5,577.0600000000001,190,5,577.0600000000001,1.791759469228055,6.359677669513258,2,Lost / Inactive
12602.0,59,1,153.12,59,1,153.12,0.6931471805599453,5.037731519757957,0,Potential Loyalists
12603.0,22,1,739.1999999999999,22,1,739.1999999999999,0.6931471805599453,6.606920419952056,0,Potential Loyalists
12604.0,79,2,254.18,79,2,254.18,1.0986122886681098,5.541969178493598,0,Potential Loyalists
12607.0,60,1,1579.51,60,1,1579.51,0.6931471805599453,7.3655028587473295,0,Potential Loyalists
12609.0,78,3,1126.85,78,3,1126.85,1.3862943611198906,7.0280684444921455,0,Potential Loyalists
12610.0,23,5,2099.54,23,5,2099.54,1.791759469228055,7.6499497335130995,1,Loyal Customers
12611.0,52,1,1193.32,52,1,1193.32,0.6931471805599453,7.085332264745334,0,Potential Loyalists
12612.0,74,1,704.04,74,1,704.04,0.6931471805599453,6.558254538791405,0,Potential Loyalists
12613.0,57,5,3344.38,57,5,3344.38,1.791759469228055,8.115335568501695,1,Loyal Customers
12614.0,278,1,315.6,278,1,315.6,0.6931471805599453,5.757639147446912,2,Lost / Inactive
12615.0,2,4,2291.19,2,4,2291.19,1.6094379124341003,7.73726297143202,1,Loyal Customers
12616.0,95,2,713.3,95,2,713.3,1.0986122886681098,6.571303042160927,0,Potential Loyalists
12617.0,29,1,355.53000000000003,29,1,355.53000000000003,0.6931471805599453,5.876418387786465,0,Potential Loyalists
12618.0,22,1,177.31,22,1,177.31,0.6931471805599453,5.183523608545955,0,Potential Loyalists
12619.0,16,9,3641.24,16,9,3641.24,2.302585092994046,8.200354155974704,1,Loyal Customers
12620.0,15,3,1339.41,15,3,1339.41,1.3862943611198906,7.20073081629489,0,Potential Loyalists
12621.0,2,20,13689.67,2,20,13689.67,3.044522437723423,9.524469857917655,1,Loyal Customers
12622.0,232,1,180.1,232,1,180.1,0.6931471805599453,5.199049364889368,2,Lost / Inactive
12623.0,276,1,305.1,276,1,305.1,0.6931471805599453,5.723911845951367,2,Lost / Inactive
12624.0,106,2,641.13,106,2,641.13,1.0986122886681098,6.464790775403018,0,Potential Loyalists
12625.0,212,2,2683.82,212,2,2683.82,1.0986122886681098,7.895368965589599,2,Lost / Inactive
12626.0,23,9,6620.4800000000005,23,9,6620.4800000000005,2.302585092994046,8.798074188898816,1,Loyal Customers
12627.0,11,7,4478.53,11,7,4478.53,2.0794415416798357,8.407273409191232,1,Loyal Customers
12628.0,4,3,786.46,4,3,786.46,1.3862943611198906,6.668812575758953,0,Potential Loyalists
12630.0,10,2,1270.88,10,2,1270.88,1.0986122886681098,7.1482513998271635,0,Potential Loyalists
12631.0,57,1,640.5,57,1,640.5,0.6931471805599453,6.463809184055691,0,Potential Loyalists
12633.0,59,4,2163.98,59,4,2163.98,1.6094379124341003,7.6801664025186325,1,Loyal Customers
12635.0,90,2,1689.18,90,2,1689.18,1.0986122886681098,7.432590311121191,0,Potential Loyalists
12637.0,67,8,6021.9,67,8,6021.9,2.1972245773362196,8.70332414988414,1,Loyal Customers
12638.0,33,1,671.69,33,1,671.69,0.6931471805599453,6.511284599453549,0,Potential Loyalists
12639.0,239,1,486.1,239,1,486.1,0.6931471805599453,6.188469440812497,2,Lost / Inactive
12640.0,24,3,1174.58,24,3,1174.58,1.3862943611198906,7.06951692181073,0,Potential Loyalists
12641.0,115,1,185.9,115,1,185.9,0.6931471805599453,5.230573714461517,0,Potential Loyalists
12642.0,25,3,1013.26,25,3,1013.26,1.3862943611198906,6.9219145615400475,0,Potential Loyalists
12643.0,128,6,3344.64,128,6,3344.64,1.9459101490553132,8.11541328460481,1,Loyal Customers
12644.0,130,1,477.90999999999997,130,1,477.90999999999997,0.6931471805599453,6.171512688316606,0,Potential Loyalists
12645.0,34,4,1775.18,34,4,1775.18,1.6094379124341003,7.482220269767765,1,Loyal Customers
12646.0,5,2,1346.97,5,2,1346.97,1.0986122886681098,7.206355036031724,0,Potential Loyalists
12647.0,22,12,3722.82,22,12,3722.82,2.5649493574615367,8.222505302105255,1,Loyal Customers
12648.0,155,1,318.05,155,1,318.05,0.6931471805599453,5.765347830314356,2,Lost / Inactive
12649.0,107,3,623.51,107,3,623.51,1.3862943611198906,6.4369673422476765,0,Potential Loyalists
12650.0,3,1,314.44,3,1,314.44,0.6931471805599453,5.753968489569372,0,Potential Loyalists
12651.0,335,1,114.0,335,1,114.0,0.6931471805599453,4.74493212836325,2,Lost / Inactive
12652.0,331,1,919.98,331,1,919.98,0.6931471805599453,6.82543832049292,2,Lost / Inactive
12653.0,149,2,2209.85,149,2,2209.85,1.0986122886681098,7.701132335950876,0,Potential Loyalists
12654.0,11,5,601.98,11,5,601.98,1.791759469228055,6.401884028681278,0,Potential Loyalists
12656.0,17,5,4051.17,17,5,4051.17,1.791759469228055,8.30700781907883,1,Loyal Customers
12657.0,11,4,1643.18,11,4,1643.18,1.6094379124341003,7.4049970586737315,1,Loyal Customers
12658.0,19,1,686.05,19,1,686.05,0.6931471805599453,6.532407069777784,0,Potential Loyalists
12659.0,30,1,91.68,30,1,91.68,0.6931471805599453,4.529152699564175,0,Potential Loyalists
12660.0,11,1,245.10000000000002,11,1,245.10000000000002,0.6931471805599453,5.50573795739701,0,Potential Loyalists
12662.0,1,11,3849.78,1,11,3849.78,2.4849066497880004,8.256031004164345,1,Loyal Customers
12664.0,8,9,4881.88,8,9,4881.88,2.302585092994046,8.49349048870337,1,Loyal Customers
12665.0,325,1,63.0,325,1,63.0,0.6931471805599453,4.1588830833596715,2,Lost / Inactive
12667.0,58,1,620.13,58,1,620.13,0.6931471805599453,6.431540399799522,0,Potential Loyalists
12668.0,12,4,3807.15,12,4,3807.15,1.6094379124341003,8.244898785891763,1,Loyal Customers
12669.0,151,3,2744.0299999999997,151,3,2744.0299999999997,1.3862943611198906,7.917547282845659,1,Loyal Customers
12670.0,10,5,2996.05,10,5,2996.05,1.791759469228055,8.005383750527514,1,Loyal Customers
12672.0,330,1,225.9,330,1,225.9,0.6931471805599453,5.424509391785796,2,Lost / Inactive
12673.0,5,2,610.52,5,2,610.52,1.0986122886681098,6.415947661051908,0,Potential Loyalists
12674.0,39,4,1970.6,39,4,1970.6,1.6094379124341003,7.586600674831223,1,Loyal Customers
12676.0,25,6,1331.39,25,6,1331.39,1.9459101490553132,7.194729601037682,1,Loyal Customers
12678.0,42,12,17628.46,42,12,17628.46,2.5649493574615367,9.777326645314199,1,Loyal Customers
12679.0,59,4,1113.02,59,4,1113.02,1.6094379124341003,7.015730373647435,0,Potential Loyalists
